AccidentType,inckey,Fatalities,Injuries,TrackDamage,EquipmentDamage,HazmatCars,HazmatCarsDerailed,HazmatCarsReleasing,County,DisplayTime,calendar,Fiscal,AccidentCause,RailroadCodes,RAILEQUIPMENT_TYPE,CauseGroup,CauseDiscipline,TYPE_OF_TRACK,StateName,latitude,longitude,hour,cat
Highway-rail impact,2014:07:UP:0714SA015,0,1,81250,7729,3,0,0,LA SALLE,8:25,2014,2014,"M304,","UP,",1,"M3,","M,",MAIN,Texas,28.577798,-99.196965,8,Morning
Derailments,2014:07:UP:0714SA016,0,0,47770,6458,0,0,0,BEXAR,11:30,2014,2014,"H523,","UP,",7,"H5,","H,",YARD,Texas,29.435763,-98.454862,11,Morning
Other impacts,2014:08:BNSF:GC0814106,0,0,0,61602,0,0,0,GALVESTON,6:30,2014,2014,"H601,","BNSF,",7,"H6,","H,",YARD,Texas,29.294441,-94.84166,6,Morning
Derailments,2014:08:BNSF:TX0814107,0,0,18000,600,0,0,0,TARRANT,7:15,2014,2014,"H019,H503,","BNSF,FWWR,",7,"H0,H5,H0,H5,","H,",YARD,Texas,32.813758,-97.322292,7,Morning
Derailments,2014:08:UP:0814HO011,0,0,24232,644,4,0,0,HARRIS,10:52,2014,2014,"M404,","UP,",7,"M4,","M,",YARD,Texas,29.797833,-95.292136,10,Morning
Derailments,2014:08:UP:0814LV014,0,0,25036,1750,1,1,0,JEFFERSON,11:06,2014,2014,"T110,","BNSF,UP,",7,"T1,","T,",YARD,Texas,30.074636,-94.139568,11,Morning
Raking collision,2014:09:ATR:140878,0,0,0,43435,0,0,0,TARRANT,9:15,2014,2014,"H021,H022,","ATR,BNSF,",15,"H0,","H,",YARD,Texas,32.977951,-97.343303,9,Morning
Fire/violent rupture,2014:09:UP:0914HO011,0,0,73177,9919,0,0,0,HARRIS,8:14,2014,2014,"M405,","UP,",1,"M4,","M,",YARD,Texas,30.061718,-95.412569,8,Morning
Derailments,2014:09:ZCVP:INDUSTRY,0,0,20000,10000,0,0,0,HARRIS,11:25,2014,2014,"H704,","SGSC,",7,"H7,","H,",SIDING,Texas,29.723056,-95.180964,11,Morning
Derailments,2014:10:BNSF:GC1014108,0,0,71100,29410,1,1,0,BELL,5:00,2014,2015,"H021,","BNSF,",7,"H0,","H,",MAIN,Texas,31.086385,-97.337523,5,Morning
Rear end collision,2014:10:BNSF:GC1014115,0,0,0,50250,0,0,0,BURLESON,10:45,2014,2015,"H997,","BNSF,",19,"H9,","H,",MAIN,Texas,30.502013,-96.663848,10,Morning
Other impacts,2014:10:BNSF:TX1014101,0,0,1800,26020,1,1,0,TARRANT,10:35,2014,2015,"H306,","BNSF,",7,"H3,","H,",YARD,Texas,33.000491,-97.322444,10,Morning
Derailments,2014:10:UP:1014SA016,0,2,92657,1904391,0,0,0,ATASCOSA,6:33,2014,2015,"T207,","UP,",1,"T2,","T,",MAIN,Texas,29.119644,-98.492851,6,Morning
Derailments,2014:10:VMQ:INDUSTRY,0,0,500,39800,0,0,0,HARRIS,9:05,2014,2015,"T110,","BNSF,",1,"T1,","T,",INDUSTRY,Texas,30.057174,-95.590221,9,Morning
Derailments,2014:10:XMMM:INDUSTRY,0,0,27420,47534,0,0,0,SAN PATRICIO,10:00,2014,2015,"T106,","UP,",1,"T1,","T,",INDUSTRY,Texas,27.922226,-97.290603,10,Morning
Derailments,2014:11:BNSF:GC1114104,0,0,1000,20278,2,2,0,BROWN,10:00,2014,2015,"T207,","BNSF,",1,"T2,","T,",YARD,Texas,31.714015,-98.986881,10,Morning
Rear end collision,2014:11:BNSF:PR1114104,0,1,0,25250,0,0,0,POTTER,10:30,2014,2015,"H104,","BNSF,",91,"H1,","H,",MAIN,Texas,35.369598,-101.814479,10,Morning
Derailments,2014:11:CMEX:INDUSTRY,0,0,2745,14398,0,0,0,HARRIS,11:30,2014,2015,"T111,T205,","UP,",1,"T1,T2,","T,",INDUSTRY,Texas,29.750997,-95.315624,11,Morning
Derailments,2014:11:UP:1114FW006,0,1,102613,278772,7,3,0,LIMESTONE,10:40,2014,2015,"M204,","UP,",1,"M2,","M,",SIDING,Texas,31.306726,-96.628942,10,Morning
Highway-rail impact,2014:11:UP:1114FW008,0,0,0,12778,0,0,0,MIDLAND,5:30,2014,2015,"M304,","UP,",1,"M3,","M,",MAIN,Texas,31.912995,-102.234173,5,Morning
Highway-rail impact,2014:11:UP:1114SA007,0,0,25684,1305,16,0,0,VAL VERDE,6:00,2014,2015,"M303,","UP,",1,"M3,","M,",MAIN,Texas,29.355868,-100.922362,6,Morning
Obstruction impact,2014:11:UP:1114SA012,0,0,0,50000,0,0,0,VAL VERDE,11:26,2014,2015,"H606,","UP,",NA,"H6,","H,",MAIN,Texas,29.817712,-101.508204,11,Morning
Highway-rail impact,2014:11:UP:1114SA014,0,1,0,18000,0,0,0,COMAL,8:05,2014,2015,"M308,","ATK,UP,",2,"M3,","M,",MAIN,Texas,29.67963,-98.158584,8,Morning
Highway-rail impact,2014:11:UP:1114SA015,0,0,239,66553,0,0,0,WEBB,7:09,2014,2015,"M304,","UP,",1,"M3,","M,",MAIN,Texas,27.944081,-99.385039,7,Morning
Derailments,2014:12:BNSF:GC1214106,0,0,5500,8074,5,3,0,BROWN,9:20,2014,2015,"T202,","BNSF,",1,"T2,","T,",YARD,Texas,31.713162,-98.990199,9,Morning
Derailments,2014:12:KCS:14120901,0,1,70384,191654,0,0,0,HARRISON,5:06,2014,2015,"H605,H704,","KCS,",1,"H6,H7,","H,",MAIN,Texas,32.662596,-94.165404,5,Morning
Derailments,2014:12:UP:1214FW028,0,0,19997,478,0,0,0,DALLAS,8:00,2014,2015,"T110,","UP,",7,"T1,","T,",YARD,Texas,32.721828,-96.753887,8,Morning
Other impacts,2014:12:UP:1214HO006,0,0,0,12930,1,1,0,HARRIS,7:10,2014,2015,"H318,","UP,",51,"H3,","H,",YARD,Texas,29.784562,-95.016731,7,Morning
Highway-rail impact,2014:12:UP:1214HO014,0,0,35231,1400,0,0,0,NUECES,10:38,2014,2015,"M304,","KCS,UP,",1,"M3,","M,",MAIN,Texas,27.571722,-97.816543,10,Morning
Obstruction impact,2014:12:UP:1214HO021,0,0,57,13094,0,0,0,HARRIS,10:17,2014,2015,"M202,","UP,",57,"M2,","M,",YARD,Texas,29.816562,-95.287975,10,Morning
Derailments,2014:12:XALD:INDUSTRY,0,0,19997,14400,0,0,0,DALLAS,5:00,2014,2015,"T110,","UP,",8,"T1,","T,",INDUSTRY,Texas,32.721828,-96.753887,5,Morning
Derailments,2014:12:XMMM:INDUSTRY,0,0,21999,32961,0,0,0,SAN PATRICIO,9:30,2014,2015,"T110,","UP,",1,"T1,","T,",INDUSTRY,Texas,27.92076,-97.287804,9,Morning
Derailments,2015:01:UP:0115HO029,0,0,883,15297,8,0,0,NUECES,11:50,2015,2015,"H607,H303,","UP,",7,"H6,H3,","H,",YARD,Texas,27.82589,-97.497255,11,Morning
Derailments,2015:01:UP:0115ST006,0,0,56330,278,0,0,0,EL PASO,5:00,2015,2015,"T314,","UP,",1,"T3,","T,",YARD,Texas,31.752846,-106.38734,5,Morning
Derailments,2015:01:ZKDM:INDUSTRY,0,0,13500,150,0,0,0,HARRIS,9:30,2015,2015,"T202,","UP,",7,"T2,","T,",INDUSTRY,Texas,29.751966,-95.309969,9,Morning
Derailments,2015:02:BNSF:GC0215113,0,0,0,24500,0,0,0,BURLESON,11:50,2015,2015,"H997,","BNSF,",NA,"H9,","H,",MAIN,Texas,30.627629,-96.789934,11,Morning
Highway-rail impact,2015:02:BNSF:KS0215201,0,0,150000,700,18,0,0,LUBBOCK,8:35,2015,2015,"M302,M308,","BNSF,",1,"M3,","M,",MAIN,Texas,33.559962,-101.814398,8,Morning
Side collision,2015:02:UP:0215FW023,0,0,1617,94703,2,1,0,DALLAS,7:40,2015,2015,"H306,","UP,",71,"H3,","H,",YARD,Texas,32.717814,-96.751964,7,Morning
Derailments,2015:02:UP:0215HO022,0,0,176770,6029,0,0,0,SAN PATRICIO,7:20,2015,2015,"T313,","UP,",1,"T3,","T,",YARD,Texas,27.946662,-97.579769,7,Morning
Derailments,2015:02:UP:0215HO030,0,0,3196,48564,0,0,0,HARRIS,11:00,2015,2015,"T212,","UP,",7,"T2,","T,",INDUSTRY,Texas,29.787491,-95.442519,11,Morning
Other impacts,2015:02:UP:0215HO033,0,0,0,23008,0,0,0,HARRIS,6:26,2015,2015,"M411,","UP,",7,"M4,","M,",YARD,Texas,29.81572,-95.288298,6,Morning
Raking collision,2015:02:UP:0215LV006,0,0,0,16315,0,0,0,JEFFERSON,5:35,2015,2015,"M507,","UP,",75,"M5,","M,",YARD,Texas,30.073242,-94.149314,5,Morning
Other events,2015:02:UP:0215SA025,0,0,14058,9554,0,0,0,GONZALES,5:49,2015,2015,"E34C,","UP,",1,"E3,","E,",MAIN,Texas,29.679239,-97.221274,5,Morning
Derailments,2015:02:UP:0215SA026,0,0,27800,43767,0,0,0,BEXAR,6:00,2015,2015,"H704,","UP,",1,"H7,","H,",MAIN,Texas,29.408019,-98.510775,6,Morning
Derailments,2015:02:XLAP:INDUSTRY,0,0,10098,72639,0,0,0,GREGG,10:30,2015,2015,"T110,","UP,",1,"T1,","T,",INDUSTRY,Texas,32.494056,-94.728901,10,Morning
Raking collision,2015:03:UP:0315HU002,0,7,16753,117601,0,0,0,HARRIS,10:05,2015,2015,"E99L,","UP,",8,"E9,","E,",YARD,Texas,29.824722,-95.290816,10,Morning
Derailments,2015:03:UP:0315SA011,0,0,26038,10169,0,0,0,WILLIAMSON,5:10,2015,2015,"T314,","UP,",1,"T3,","T,",YARD,Texas,30.567698,-97.404039,5,Morning
Derailments,2015:04:CLCQ:INDUSTRY,0,0,1400,15809,8,1,0,BEXAR,9:15,2015,2015,"H307,","UP,",7,"H3,","H,",INDUSTRY,Texas,29.347301,-98.461477,9,Morning
Derailments,2015:04:UP:0415FW011,0,0,186739,100973,0,0,0,DALLAS,9:55,2015,2015,"T113,","UP,",7,"T1,","T,",YARD,Texas,32.701306,-96.742338,9,Morning
Fire/violent rupture,2015:04:UP:0415HO038,0,0,0,331568,0,0,0,JACKSON,10:46,2015,2015,"E73L,","UP,",1,"E7,","E,",MAIN,Texas,28.844882,-96.418261,10,Morning
Derailments,2015:04:UP:0415HO039,0,0,4093,47622,29,1,0,HARRIS,5:08,2015,2015,"T204,","UP,",7,"T2,","T,",YARD,Texas,29.686408,-95.038461,5,Morning
Derailments,2015:04:ZKMT:INDUSTRY,0,0,4864,12138,3,0,0,JEFFERSON,8:00,2015,2015,"T216,","UP,",1,"T2,","T,",INDUSTRY,Texas,29.835168,-93.968162,8,Morning
Derailments,2015:05:BNSF:GC0515109,0,0,17500,600,0,0,0,GALVESTON,11:00,2015,2015,"H702,","BNSF,",7,"H7,","H,",YARD,Texas,29.294613,-94.839284,11,Morning
Derailments,2015:05:BNSF:KS0515117,0,0,1000,18826,0,0,0,POTTER,8:00,2015,2015,"H505,","BNSF,",7,"H5,","H,",YARD,Texas,35.212707,-101.830417,8,Morning
Derailments,2015:05:BNSF:TX0515101,0,0,190448,1017493,0,0,0,TARRANT,6:50,2015,2015,"M105,","BNSF,",1,"M1,","M,",MAIN,Texas,32.921943,-97.361386,6,Morning
Other events,2015:05:MOSJ:INDUSTRY,0,0,16000,500,0,0,0,HARRIS,11:45,2015,2015,"H307,H997,","PTRA,",6,"H3,H9,","H,",INDUSTRY,Texas,29.742388,-95.11503,11,Morning
Derailments,2015:05:TXR:TXR150520,0,0,0,11076,0,0,0,BROWN,11:30,2015,2015,"T110,","TXR,",7,"T1,","T,",INDUSTRY,Texas,31.683035,-98.989086,11,Morning
Fire/violent rupture,2015:05:UP:0515FW009,0,0,0,24590,0,0,0,TARRANT,10:20,2015,2015,"E99C,","UP,",5,"E9,","E,",YARD,Texas,32.767257,-97.323313,10,Morning
Derailments,2015:05:UP:0515FW017,0,0,46581,3128,0,0,0,TAYLOR,9:45,2015,2015,"T207,","UP,",1,"T2,","T,",YARD,Texas,32.448967,-99.732792,9,Morning
Derailments,2015:05:UP:0515FW024,0,0,504331,93817,0,0,0,ELLIS,9:50,2015,2015,"T002,","UP,",1,"T0,","T,",MAIN,Texas,32.522115,-97.014629,9,Morning
Other impacts,2015:05:UP:0515HO006,0,0,12355,492,0,0,0,HARRIS,8:05,2015,2015,"M411,","UP,",75,"M4,","M,",YARD,Texas,29.81641,-95.290373,8,Morning
Derailments,2015:05:UP:0515HO032,0,0,61652,120000,7,7,0,HARRIS,5:50,2015,2015,"T212,T207,","BNSF,UP,",7,"T2,","T,",YARD,Texas,29.807848,-95.268569,5,Morning
Obstruction impact,2015:05:UP:0515LK033,0,0,600,22000,0,0,0,MARION,9:35,2015,2015,"M404,","ATK,UP,",2,"M4,","M,",MAIN,Texas,32.787882,-94.334025,9,Morning
Other events,2015:06:BNSF:TX0615118,0,0,0,41347,0,0,0,COLLIN,8:00,2015,2015,"H997,","BNSF,",NA,"H9,","H,",MAIN,Texas,33.1373,-96.836195,8,Morning
Derailments,2015:06:UP:0615FW029,0,0,270,12302,6,0,0,DALLAS,7:45,2015,2015,"T205,","UP,",7,"T2,","T,",YARD,Texas,32.715206,-96.750459,7,Morning
